issn,product_title_sort,Title,Format,product_id,Imprint,Primary Language,Vols Qty,Scheduled Vol Nos,Single Issues per volume,Open Access,Comment,imprints,issn_type,.id,V1
1573-3904,International Journal Peptide Research Therapeutics,International Journal of Peptide Research and Therapeutics,E OF,10989,Springer,English,1,25,4,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2018,99
1573-3904,International Journal Peptide Research Therapeutics,International Journal of Peptide Research and Therapeutics,E OF,10989,Springer,English,1,25,4,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2017,93
1573-3904,International Journal Peptide Research Therapeutics,International Journal of Peptide Research and Therapeutics,E OF,10989,Springer,English,1,25,4,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2016,60
1573-3904,International Journal Peptide Research Therapeutics,International Journal of Peptide Research and Therapeutics,E OF,10989,Springer,English,1,25,4,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2015,55
2363-7021,International Journal Quality Innovation,International Journal of Quality Innovation,E OA C,40887,Springer,English,1,5,1,Fully Open Access,Available in electronic format only. Open Access.,Springer,ISSN electronic,2017,11
2363-7021,International Journal Quality Innovation,International Journal of Quality Innovation,E OA C,40887,Springer,English,1,5,1,Fully Open Access,Available in electronic format only. Open Access.,Springer,ISSN electronic,2015,8
2363-7021,International Journal Quality Innovation,International Journal of Quality Innovation,E OA C,40887,Springer,English,1,5,1,Fully Open Access,Available in electronic format only. Open Access.,Springer,ISSN electronic,2018,4
2363-7021,International Journal Quality Innovation,International Journal of Quality Innovation,E OA C,40887,Springer,English,1,5,1,Fully Open Access,Available in electronic format only. Open Access.,Springer,ISSN electronic,2016,1
2251-7715,International Journal Recycling Organic Waste Agriculture,International Journal of Recycling of Organic Waste in Agriculture,E OA OF,40093,Springer,English,1,8,4,Fully Open Access,Available in electronic format only. Open Access.,Springer,ISSN electronic,2017,40
2251-7715,International Journal Recycling Organic Waste Agriculture,International Journal of Recycling of Organic Waste in Agriculture,E OA OF,40093,Springer,English,1,8,4,Fully Open Access,Available in electronic format only. Open Access.,Springer,ISSN electronic,2016,38
2251-7715,International Journal Recycling Organic Waste Agriculture,International Journal of Recycling of Organic Waste in Agriculture,E OA OF,40093,Springer,English,1,8,4,Fully Open Access,Available in electronic format only. Open Access.,Springer,ISSN electronic,2018,33
2251-7715,International Journal Recycling Organic Waste Agriculture,International Journal of Recycling of Organic Waste in Agriculture,E OA OF,40093,Springer,English,1,8,4,Fully Open Access,Available in electronic format only. Open Access.,Springer,ISSN electronic,2015,30
2056-9920,International Journal Retina Vitreous,International Journal of Retina and Vitreous,E OA C,40942,BioMed Central,English,1,5,1,Fully Open Access,Available in electronic format only. Open Access.,BioMed Central,ISSN electronic,2017,50
2056-9920,International Journal Retina Vitreous,International Journal of Retina and Vitreous,E OA C,40942,BioMed Central,English,1,5,1,Fully Open Access,Available in electronic format only. Open Access.,BioMed Central,ISSN electronic,2018,37
2056-9920,International Journal Retina Vitreous,International Journal of Retina and Vitreous,E OA C,40942,BioMed Central,English,1,5,1,Fully Open Access,Available in electronic format only. Open Access.,BioMed Central,ISSN electronic,2016,28
2056-9920,International Journal Retina Vitreous,International Journal of Retina and Vitreous,E OA C,40942,BioMed Central,English,1,5,1,Fully Open Access,Available in electronic format only. Open Access.,BioMed Central,ISSN electronic,2015,25
2196-7822,International Journal STEM Education,International Journal of STEM Education,E OA C,40594,Springer,English,1,6,1,Fully Open Access,Available in electronic format only. Open Access.,Springer,ISSN electronic,2018,36
2196-7822,International Journal STEM Education,International Journal of STEM Education,E OA C,40594,Springer,English,1,6,1,Fully Open Access,Available in electronic format only. Open Access.,Springer,ISSN electronic,2017,34
2196-7822,International Journal STEM Education,International Journal of STEM Education,E OA C,40594,Springer,English,1,6,1,Fully Open Access,Available in electronic format only. Open Access.,Springer,ISSN electronic,2015,21
2196-7822,International Journal STEM Education,International Journal of STEM Education,E OA C,40594,Springer,English,1,6,1,Fully Open Access,Available in electronic format only. Open Access.,Springer,ISSN electronic,2016,20
1618-1905,International Microbiology,International Microbiology,E OF S,10123,Springer,English,1,22,4,Hybrid (Open Choice),Take-over in 2018. Former publisher: Spanish Society for Microbiology. Available in electronic format only.,Springer,ISSN electronic,2018,33
2228-5326,International Nano Letters,International Nano Letters,E OA OF,40089,Springer,English,1,9,4,Fully Open Access,Available in electronic format only. Open Access.,Springer,ISSN electronic,2015,35
2228-5326,International Nano Letters,International Nano Letters,E OA OF,40089,Springer,English,1,9,4,Fully Open Access,Available in electronic format only. Open Access.,Springer,ISSN electronic,2017,28
2228-5326,International Nano Letters,International Nano Letters,E OA OF,40089,Springer,English,1,9,4,Fully Open Access,Available in electronic format only. Open Access.,Springer,ISSN electronic,2016,26
2228-5326,International Nano Letters,International Nano Letters,E OA OF,40089,Springer,English,1,9,4,Fully Open Access,Available in electronic format only. Open Access.,Springer,ISSN electronic,2018,24
1573-2630,International Ophthalmology,International Ophthalmology,E OF S,10792,Springer,English,1,39,12,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2017,383
1573-2630,International Ophthalmology,International Ophthalmology,E OF S,10792,Springer,English,1,39,12,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2016,250
1573-2630,International Ophthalmology,International Ophthalmology,E OF S,10792,Springer,English,1,39,12,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2018,209
1573-2630,International Ophthalmology,International Ophthalmology,E OF S,10792,Springer,English,1,39,12,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2015,132
1865-1992,International Review Public Nonprofit Marketing,International Review on Public and Nonprofit Marketing,E OF,12208,Springer,English,1,16,4,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2016,23
1865-1992,International Review Public Nonprofit Marketing,International Review on Public and Nonprofit Marketing,E OF,12208,Springer,English,1,16,4,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2015,23
1865-1992,International Review Public Nonprofit Marketing,International Review on Public and Nonprofit Marketing,E OF,12208,Springer,English,1,16,4,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2017,20
1865-1992,International Review Public Nonprofit Marketing,International Review on Public and Nonprofit Marketing,E OF,12208,Springer,English,1,16,4,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2018,16
1573-2584,International Urology Nephrology,International Urology and Nephrology,E OF S,11255,Springer,English,1,51,12,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2016,311
1573-2584,International Urology Nephrology,International Urology and Nephrology,E OF S,11255,Springer,English,1,51,12,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2017,281
1573-2584,International Urology Nephrology,International Urology and Nephrology,E OF S,11255,Springer,English,1,51,12,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2015,277
1573-2584,International Urology Nephrology,International Urology and Nephrology,E OF S,11255,Springer,English,1,51,12,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2018,210
1439-1104,Invertebrate Neuroscience,Invertebrate Neuroscience,E S C,10158,Springer,English,1,19,4,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2017,12
1439-1104,Invertebrate Neuroscience,Invertebrate Neuroscience,E S C,10158,Springer,English,1,19,4,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2018,10
1439-1104,Invertebrate Neuroscience,Invertebrate Neuroscience,E S C,10158,Springer,English,1,19,4,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2016,9
1439-1104,Invertebrate Neuroscience,Invertebrate Neuroscience,E S C,10158,Springer,English,1,19,4,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2015,8
1573-0646,Investigational New Drugs,Investigational New Drugs,E OF,10637,Springer,English,1,37,6,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2017,136
1573-0646,Investigational New Drugs,Investigational New Drugs,E OF,10637,Springer,English,1,37,6,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2015,117
1573-0646,Investigational New Drugs,Investigational New Drugs,E OF,10637,Springer,English,1,37,6,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2018,115
1573-0646,Investigational New Drugs,Investigational New Drugs,E OF,10637,Springer,English,1,37,6,Hybrid (Open Choice),Available in electronic format only.,Springer,ISSN electronic,2016,97
1882-6695,IPSJ Transactions Computer Vision Applications,IPSJ Transactions on Computer Vision and Applications,E OA C,41074,Springer,English,1,11,1,Fully Open Access,Available in electronic format only. Open Access.,Springer,ISSN electronic,2017,25
1882-6695,IPSJ Transactions Computer Vision Applications,IPSJ Transactions on Computer Vision and Applications,E OA C,41074,Springer,English,1,11,1,Fully Open Access,Available in electronic format only. Open Access.,Springer,ISSN electronic,2015,22
